cell,time,death,apoptosis,total_apoptosis,Tcell_death,total_Tcell_death,total_death,experiment_id
tumor_63574AAAA,48.166666666666664,apoptosis,1,1342,0,100,1442,tumor_tcell_20210709.161551/
tumor_70972AB,48.18333333333333,Tcell_death,0,1342,1,101,1443,tumor_tcell_20210709.161551/
tumor_60985BBB,48.2,Tcell_death,0,1342,1,102,1444,tumor_tcell_20210709.161551/
tumor_75270BBA,48.2,Tcell_death,0,1342,1,103,1445,tumor_tcell_20210709.161551/
tumor_62410BBBB,48.21666666666667,apoptosis,1,1343,0,103,1446,tumor_tcell_20210709.161551/
tumor_70993BBA,48.25,apoptosis,1,1344,0,103,1447,tumor_tcell_20210709.161551/
tumor_75128AB,48.28333333333333,apoptosis,1,1345,0,103,1448,tumor_tcell_20210709.161551/
tumor_60927AAA,48.28333333333333,apoptosis,1,1346,0,103,1449,tumor_tcell_20210709.161551/
tumor_62211BAB,48.31666666666667,apoptosis,1,1347,0,103,1450,tumor_tcell_20210709.161551/
tumor_70134BBABAB,48.36666666666667,apoptosis,1,1348,0,103,1451,tumor_tcell_20210709.161551/
tumor_71145ABA,48.4,Tcell_death,0,1348,1,104,1452,tumor_tcell_20210709.161551/
tumor_70177BBAB,48.416666666666664,Tcell_death,0,1348,1,105,1453,tumor_tcell_20210709.161551/
tumor_61939BBB,48.43333333333333,apoptosis,1,1349,0,105,1454,tumor_tcell_20210709.161551/
tumor_61925,48.45,apoptosis,1,1350,0,105,1455,tumor_tcell_20210709.161551/
tumor_69990AAABAAA,48.45,apoptosis,1,1351,0,105,1456,tumor_tcell_20210709.161551/
tumor_62053AAABB,48.483333333333334,apoptosis,1,1352,0,105,1457,tumor_tcell_20210709.161551/
tumor_62315BBBB,48.483333333333334,apoptosis,1,1353,0,105,1458,tumor_tcell_20210709.161551/
tumor_63771AAABA,48.516666666666666,Tcell_death,0,1353,1,106,1459,tumor_tcell_20210709.161551/
tumor_62045BBAA,48.53333333333333,apoptosis,1,1354,0,106,1460,tumor_tcell_20210709.161551/
tumor_60920A,48.53333333333333,Tcell_death,0,1354,1,107,1461,tumor_tcell_20210709.161551/
tumor_60974,48.55,Tcell_death,0,1354,1,108,1462,tumor_tcell_20210709.161551/
tumor_63571ABB,48.666666666666664,apoptosis,1,1355,0,108,1463,tumor_tcell_20210709.161551/
tumor_63870BA,48.7,Tcell_death,0,1355,1,109,1464,tumor_tcell_20210709.161551/
tumor_74802AABBB,48.7,apoptosis,1,1356,0,109,1465,tumor_tcell_20210709.161551/
tumor_60921AAAA,48.71666666666667,apoptosis,1,1357,0,109,1466,tumor_tcell_20210709.161551/
tumor_63709ABB,48.71666666666667,Tcell_death,0,1357,1,110,1467,tumor_tcell_20210709.161551/
tumor_60824ABAB,48.71666666666667,apoptosis,1,1358,0,110,1468,tumor_tcell_20210709.161551/
tumor_75270BBBA,48.733333333333334,Tcell_death,0,1358,1,111,1469,tumor_tcell_20210709.161551/
tumor_63480BBA,48.733333333333334,apoptosis,1,1359,0,111,1470,tumor_tcell_20210709.161551/
tumor_62455BAB,48.733333333333334,Tcell_death,0,1359,1,112,1471,tumor_tcell_20210709.161551/
tumor_63678BABAA,48.766666666666666,apoptosis,1,1360,0,112,1472,tumor_tcell_20210709.161551/
tumor_63745BABB,48.78333333333333,Tcell_death,0,1360,1,113,1473,tumor_tcell_20210709.161551/
tumor_74501BBA,48.78333333333333,Tcell_death,0,1360,1,114,1474,tumor_tcell_20210709.161551/
tumor_62012BA,48.8,apoptosis,1,1361,0,114,1475,tumor_tcell_20210709.161551/
tumor_62132AA,48.8,apoptosis,1,1362,0,114,1476,tumor_tcell_20210709.161551/
tumor_70047ABBAA,48.8,apoptosis,1,1363,0,114,1477,tumor_tcell_20210709.161551/
tumor_61092AB,48.85,Tcell_death,0,1363,1,115,1478,tumor_tcell_20210709.161551/
tumor_62117AAAA,48.85,apoptosis,1,1364,0,115,1479,tumor_tcell_20210709.161551/
tumor_62017ABA,48.86666666666667,apoptosis,1,1365,0,115,1480,tumor_tcell_20210709.161551/
tumor_62021ABBA,48.86666666666667,Tcell_death,0,1365,1,116,1481,tumor_tcell_20210709.161551/
tumor_62191BAB,48.86666666666667,apoptosis,1,1366,0,116,1482,tumor_tcell_20210709.161551/
tumor_63470BAAAA,48.9,apoptosis,1,1367,0,116,1483,tumor_tcell_20210709.161551/
tumor_63670A,48.9,apoptosis,1,1368,0,116,1484,tumor_tcell_20210709.161551/
tumor_61991AB,48.95,apoptosis,1,1369,0,116,1485,tumor_tcell_20210709.161551/
tumor_63640BBBBB,48.95,apoptosis,1,1370,0,116,1486,tumor_tcell_20210709.161551/
tumor_74841BBAB,48.96666666666667,Tcell_death,0,1370,1,117,1487,tumor_tcell_20210709.161551/
tumor_70184AAAA,48.96666666666667,apoptosis,1,1371,0,117,1488,tumor_tcell_20210709.161551/
tumor_70757BAB,49.016666666666666,apoptosis,1,1372,0,117,1489,tumor_tcell_20210709.161551/
tumor_70991ABBB,49.03333333333333,apoptosis,1,1373,0,117,1490,tumor_tcell_20210709.161551/
tumor_63672A,49.083333333333336,apoptosis,1,1374,0,117,1491,tumor_tcell_20210709.161551/
tumor_63503AAABB,49.083333333333336,apoptosis,1,1375,0,117,1492,tumor_tcell_20210709.161551/
tumor_62300ABBA,49.1,apoptosis,1,1376,0,117,1493,tumor_tcell_20210709.161551/
tumor_62019BA,49.1,apoptosis,1,1377,0,117,1494,tumor_tcell_20210709.161551/
tumor_60755BBAB,49.1,Tcell_death,0,1377,1,118,1495,tumor_tcell_20210709.161551/
tumor_62165,49.11666666666667,apoptosis,1,1378,0,118,1496,tumor_tcell_20210709.161551/
tumor_75191AABB,49.11666666666667,apoptosis,1,1379,0,118,1497,tumor_tcell_20210709.161551/
tumor_69303BBAB,49.13333333333333,apoptosis,1,1380,0,118,1498,tumor_tcell_20210709.161551/
tumor_71048AA,49.15,Tcell_death,0,1380,1,119,1499,tumor_tcell_20210709.161551/
tumor_70058BAABB,49.166666666666664,apoptosis,1,1381,0,119,1500,tumor_tcell_20210709.161551/
tumor_70982A,49.18333333333333,apoptosis,1,1382,0,119,1501,tumor_tcell_20210709.161551/
tumor_74780ABAA,49.2,apoptosis,1,1383,0,119,1502,tumor_tcell_20210709.161551/
tumor_62090BBA,49.2,apoptosis,1,1384,0,119,1503,tumor_tcell_20210709.161551/
tumor_74855BBBA,49.2,Tcell_death,0,1384,1,120,1504,tumor_tcell_20210709.161551/
tumor_63754AABAB,49.2,apoptosis,1,1385,0,120,1505,tumor_tcell_20210709.161551/
tumor_74841BBBBAAAA,49.21666666666667,apoptosis,1,1386,0,120,1506,tumor_tcell_20210709.161551/
tumor_63891BBA,49.25,Tcell_death,0,1386,1,121,1507,tumor_tcell_20210709.161551/
tumor_63637ABBB,49.25,Tcell_death,0,1386,1,122,1508,tumor_tcell_20210709.161551/
tumor_70758BBAB,49.28333333333333,apoptosis,1,1387,0,122,1509,tumor_tcell_20210709.161551/
tumor_62268A,49.28333333333333,apoptosis,1,1388,0,122,1510,tumor_tcell_20210709.161551/
tumor_70077B,49.28333333333333,apoptosis,1,1389,0,122,1511,tumor_tcell_20210709.161551/
tumor_62514BA,49.28333333333333,Tcell_death,0,1389,1,123,1512,tumor_tcell_20210709.161551/
tumor_62360BA,49.28333333333333,apoptosis,1,1390,0,123,1513,tumor_tcell_20210709.161551/
tumor_61948BBA,49.28333333333333,apoptosis,1,1391,0,123,1514,tumor_tcell_20210709.161551/
tumor_70058BABBAA,49.3,apoptosis,1,1392,0,123,1515,tumor_tcell_20210709.161551/
tumor_75201AAA,49.36666666666667,Tcell_death,0,1392,1,124,1516,tumor_tcell_20210709.161551/
tumor_60799BAAAAAABA,49.38333333333333,apoptosis,1,1393,0,124,1517,tumor_tcell_20210709.161551/
tumor_62376BAAABBABB,49.416666666666664,apoptosis,1,1394,0,124,1518,tumor_tcell_20210709.161551/
tumor_63652BB,49.46666666666667,Tcell_death,0,1394,1,125,1519,tumor_tcell_20210709.161551/
tumor_60755AA,49.5,Tcell_death,0,1394,1,126,1520,tumor_tcell_20210709.161551/
tumor_75247AAA,49.5,Tcell_death,0,1394,1,127,1521,tumor_tcell_20210709.161551/
tumor_74854BBBBABBAA,49.5,apoptosis,1,1395,0,127,1522,tumor_tcell_20210709.161551/
tumor_62549A,49.53333333333333,apoptosis,1,1396,0,127,1523,tumor_tcell_20210709.161551/
tumor_70757BBBBB,49.55,apoptosis,1,1397,0,127,1524,tumor_tcell_20210709.161551/
tumor_70138A,49.55,apoptosis,1,1398,0,127,1525,tumor_tcell_20210709.161551/
tumor_70062BBAB,49.56666666666667,apoptosis,1,1399,0,127,1526,tumor_tcell_20210709.161551/
tumor_70971AABB,49.583333333333336,apoptosis,1,1400,0,127,1527,tumor_tcell_20210709.161551/
tumor_62150BAA,49.6,apoptosis,1,1401,0,127,1528,tumor_tcell_20210709.161551/
tumor_71038BBAA,49.6,apoptosis,1,1402,0,127,1529,tumor_tcell_20210709.161551/
tumor_74857BB,49.61666666666667,Tcell_death,0,1402,1,128,1530,tumor_tcell_20210709.161551/
tumor_63714AA,49.63333333333333,apoptosis,1,1403,0,128,1531,tumor_tcell_20210709.161551/
tumor_62457AA,49.63333333333333,apoptosis,1,1404,0,128,1532,tumor_tcell_20210709.161551/
tumor_71145AABB,49.68333333333333,Tcell_death,0,1404,1,129,1533,tumor_tcell_20210709.161551/
tumor_61022A,49.68333333333333,apoptosis,1,1405,0,129,1534,tumor_tcell_20210709.161551/
tumor_63792BBAABBAAB,49.7,apoptosis,1,1406,0,129,1535,tumor_tcell_20210709.161551/
tumor_71014BABAABB,49.7,apoptosis,1,1407,0,129,1536,tumor_tcell_20210709.161551/
tumor_70751BABABAB,49.7,apoptosis,1,1408,0,129,1537,tumor_tcell_20210709.161551/
tumor_70811BA,49.71666666666667,apoptosis,1,1409,0,129,1538,tumor_tcell_20210709.161551/
tumor_74722ABAB,49.71666666666667,apoptosis,1,1410,0,129,1539,tumor_tcell_20210709.161551/
tumor_60971A,49.71666666666667,apoptosis,1,1411,0,129,1540,tumor_tcell_20210709.161551/
tumor_70129BAAAAA,49.71666666666667,apoptosis,1,1412,0,129,1541,tumor_tcell_20210709.161551/
tumor_75257ABBA,49.71666666666667,Tcell_death,0,1412,1,130,1542,tumor_tcell_20210709.161551/
tumor_60964ABB,49.733333333333334,Tcell_death,0,1412,1,131,1543,tumor_tcell_20210709.161551/
tumor_71023AA,49.75,Tcell_death,0,1412,1,132,1544,tumor_tcell_20210709.161551/
tumor_62407BA,49.75,apoptosis,1,1413,0,132,1545,tumor_tcell_20210709.161551/
tumor_70986ABA,49.766666666666666,apoptosis,1,1414,0,132,1546,tumor_tcell_20210709.161551/
tumor_61965AAABBAB,49.766666666666666,apoptosis,1,1415,0,132,1547,tumor_tcell_20210709.161551/
tumor_69901BB,49.766666666666666,apoptosis,1,1416,0,132,1548,tumor_tcell_20210709.161551/
tumor_74841BABBB,49.78333333333333,Tcell_death,0,1416,1,133,1549,tumor_tcell_20210709.161551/
tumor_62003A,49.8,apoptosis,1,1417,0,133,1550,tumor_tcell_20210709.161551/
tumor_61923BBB,49.8,apoptosis,1,1418,0,133,1551,tumor_tcell_20210709.161551/
tumor_70982B,49.81666666666667,apoptosis,1,1419,0,133,1552,tumor_tcell_20210709.161551/
tumor_75270BBBBAAA,49.81666666666667,Tcell_death,0,1419,1,134,1553,tumor_tcell_20210709.161551/
tumor_70078BBABBA,49.833333333333336,apoptosis,1,1420,0,134,1554,tumor_tcell_20210709.161551/
tumor_62506AA,49.833333333333336,apoptosis,1,1421,0,134,1555,tumor_tcell_20210709.161551/
tumor_74841BABABB,49.833333333333336,apoptosis,1,1422,0,134,1556,tumor_tcell_20210709.161551/
tumor_60675BBBAB,49.833333333333336,apoptosis,1,1423,0,134,1557,tumor_tcell_20210709.161551/
tumor_63690A,49.88333333333333,Tcell_death,0,1423,1,135,1558,tumor_tcell_20210709.161551/
tumor_62196AAAB,49.9,apoptosis,1,1424,0,135,1559,tumor_tcell_20210709.161551/
tumor_71142ABB,49.9,apoptosis,1,1425,0,135,1560,tumor_tcell_20210709.161551/
tumor_61143BB,49.96666666666667,apoptosis,1,1426,0,135,1561,tumor_tcell_20210709.161551/
tumor_70986AAA,50.0,apoptosis,1,1427,0,135,1562,tumor_tcell_20210709.161551/
tumor_62189AAAA,50.016666666666666,apoptosis,1,1428,0,135,1563,tumor_tcell_20210709.161551/
tumor_71145B,50.03333333333333,Tcell_death,0,1428,1,136,1564,tumor_tcell_20210709.161551/
tumor_63877ABBBB,50.05,Tcell_death,0,1428,1,137,1565,tumor_tcell_20210709.161551/
tumor_69326AB,50.05,apoptosis,1,1429,0,137,1566,tumor_tcell_20210709.161551/
tumor_62293BBBBB,50.05,apoptosis,1,1430,0,137,1567,tumor_tcell_20210709.161551/
tumor_62016ABAABAA,50.05,apoptosis,1,1431,0,137,1568,tumor_tcell_20210709.161551/
tumor_62269BABBB,50.06666666666667,apoptosis,1,1432,0,137,1569,tumor_tcell_20210709.161551/
tumor_71000AAABBBB,50.06666666666667,apoptosis,1,1433,0,137,1570,tumor_tcell_20210709.161551/
tumor_71053BBBB,50.083333333333336,apoptosis,1,1434,0,137,1571,tumor_tcell_20210709.161551/
tumor_62342AABAA,50.1,apoptosis,1,1435,0,137,1572,tumor_tcell_20210709.161551/
tumor_63499ABAAA,50.11666666666667,apoptosis,1,1436,0,137,1573,tumor_tcell_20210709.161551/
tumor_62409BAAAA,50.13333333333333,apoptosis,1,1437,0,137,1574,tumor_tcell_20210709.161551/
tumor_71013BBB,50.166666666666664,apoptosis,1,1438,0,137,1575,tumor_tcell_20210709.161551/
tumor_62409BAAB,50.18333333333333,apoptosis,1,1439,0,137,1576,tumor_tcell_20210709.161551/
tumor_69354BAABAA,50.18333333333333,apoptosis,1,1440,0,137,1577,tumor_tcell_20210709.161551/
tumor_71145AABA,50.2,Tcell_death,0,1440,1,138,1578,tumor_tcell_20210709.161551/
tumor_62257BAAB,50.2,apoptosis,1,1441,0,138,1579,tumor_tcell_20210709.161551/
tumor_63627BB,50.21666666666667,apoptosis,1,1442,0,138,1580,tumor_tcell_20210709.161551/
tumor_74855BBBB,50.21666666666667,Tcell_death,0,1442,1,139,1581,tumor_tcell_20210709.161551/
tumor_61918BAB,50.21666666666667,apoptosis,1,1443,0,139,1582,tumor_tcell_20210709.161551/
tumor_70856A,50.21666666666667,Tcell_death,0,1443,1,140,1583,tumor_tcell_20210709.161551/
tumor_70844BBB,50.21666666666667,apoptosis,1,1444,0,140,1584,tumor_tcell_20210709.161551/
tumor_70747,50.233333333333334,apoptosis,1,1445,0,140,1585,tumor_tcell_20210709.161551/
tumor_60964ABAB,50.233333333333334,Tcell_death,0,1445,1,141,1586,tumor_tcell_20210709.161551/
tumor_62426A,50.266666666666666,Tcell_death,0,1445,1,142,1587,tumor_tcell_20210709.161551/
tumor_63745AB,50.28333333333333,Tcell_death,0,1445,1,143,1588,tumor_tcell_20210709.161551/
tumor_63776A,50.3,Tcell_death,0,1445,1,144,1589,tumor_tcell_20210709.161551/
tumor_74372AABBAABB,50.31666666666667,apoptosis,1,1446,0,144,1590,tumor_tcell_20210709.161551/
tumor_62022AABBAB,50.333333333333336,apoptosis,1,1447,0,144,1591,tumor_tcell_20210709.161551/
tumor_61992BAA,50.38333333333333,apoptosis,1,1448,0,144,1592,tumor_tcell_20210709.161551/
tumor_63653AAABAABABA,50.4,apoptosis,1,1449,0,144,1593,tumor_tcell_20210709.161551/
tumor_61163ABAA,50.4,Tcell_death,0,1449,1,145,1594,tumor_tcell_20210709.161551/
tumor_62121,50.416666666666664,apoptosis,1,1450,0,145,1595,tumor_tcell_20210709.161551/
tumor_63714BBBAA,50.43333333333333,Tcell_death,0,1450,1,146,1596,tumor_tcell_20210709.161551/
tumor_71099,50.43333333333333,Tcell_death,0,1450,1,147,1597,tumor_tcell_20210709.161551/
tumor_69369ABA,50.43333333333333,Tcell_death,0,1450,1,148,1598,tumor_tcell_20210709.161551/
tumor_61917BBBB,50.43333333333333,apoptosis,1,1451,0,148,1599,tumor_tcell_20210709.161551/
tumor_63532BABBBB,50.43333333333333,apoptosis,1,1452,0,148,1600,tumor_tcell_20210709.161551/
tumor_62022AABBBB,50.45,apoptosis,1,1453,0,148,1601,tumor_tcell_20210709.161551/
tumor_70057AAB,50.45,apoptosis,1,1454,0,148,1602,tumor_tcell_20210709.161551/
tumor_69912ABAAA,50.46666666666667,apoptosis,1,1455,0,148,1603,tumor_tcell_20210709.161551/
tumor_70119BA,50.46666666666667,apoptosis,1,1456,0,148,1604,tumor_tcell_20210709.161551/
tumor_62214BBBBAB,50.483333333333334,apoptosis,1,1457,0,148,1605,tumor_tcell_20210709.161551/
tumor_67875,50.483333333333334,apoptosis,1,1458,0,148,1606,tumor_tcell_20210709.161551/
tumor_63480BAB,50.516666666666666,apoptosis,1,1459,0,148,1607,tumor_tcell_20210709.161551/
tumor_74822AAAA,50.53333333333333,Tcell_death,0,1459,1,149,1608,tumor_tcell_20210709.161551/
tumor_62101BAB,50.53333333333333,apoptosis,1,1460,0,149,1609,tumor_tcell_20210709.161551/
tumor_62533ABA,50.55,apoptosis,1,1461,0,149,1610,tumor_tcell_20210709.161551/
tumor_61163AAAA,50.55,apoptosis,1,1462,0,149,1611,tumor_tcell_20210709.161551/
tumor_63532ABB,50.55,apoptosis,1,1463,0,149,1612,tumor_tcell_20210709.161551/
tumor_60495AA,50.56666666666667,apoptosis,1,1464,0,149,1613,tumor_tcell_20210709.161551/
tumor_60867BAA,50.56666666666667,apoptosis,1,1465,0,149,1614,tumor_tcell_20210709.161551/
tumor_60964BAB,50.583333333333336,Tcell_death,0,1465,1,150,1615,tumor_tcell_20210709.161551/
tumor_74744BB,50.6,apoptosis,1,1466,0,150,1616,tumor_tcell_20210709.161551/
tumor_60831ABA,50.6,apoptosis,1,1467,0,150,1617,tumor_tcell_20210709.161551/
tumor_71037,50.63333333333333,apoptosis,1,1468,0,150,1618,tumor_tcell_20210709.161551/
tumor_74315BABBA,50.65,apoptosis,1,1469,0,150,1619,tumor_tcell_20210709.161551/
tumor_62220AAAAB,50.666666666666664,apoptosis,1,1470,0,150,1620,tumor_tcell_20210709.161551/
tumor_62405BBAB,50.666666666666664,apoptosis,1,1471,0,150,1621,tumor_tcell_20210709.161551/
tumor_62090A,50.7,apoptosis,1,1472,0,150,1622,tumor_tcell_20210709.161551/
tumor_74849BABAAA,50.71666666666667,apoptosis,1,1473,0,150,1623,tumor_tcell_20210709.161551/
tumor_62150BBABAB,50.733333333333334,apoptosis,1,1474,0,150,1624,tumor_tcell_20210709.161551/
tumor_71058ABBA,50.733333333333334,apoptosis,1,1475,0,150,1625,tumor_tcell_20210709.161551/
tumor_62216BB,50.733333333333334,apoptosis,1,1476,0,150,1626,tumor_tcell_20210709.161551/
tumor_62129BBAA,50.733333333333334,apoptosis,1,1477,0,150,1627,tumor_tcell_20210709.161551/
tumor_74815AABA,50.766666666666666,apoptosis,1,1478,0,150,1628,tumor_tcell_20210709.161551/
tumor_63620BAB,50.766666666666666,apoptosis,1,1479,0,150,1629,tumor_tcell_20210709.161551/
tumor_62150BBBBAB,50.8,apoptosis,1,1480,0,150,1630,tumor_tcell_20210709.161551/
tumor_69925AAAAB,50.81666666666667,apoptosis,1,1481,0,150,1631,tumor_tcell_20210709.161551/
tumor_60755AB,50.81666666666667,Tcell_death,0,1481,1,151,1632,tumor_tcell_20210709.161551/
tumor_60861BB,50.833333333333336,apoptosis,1,1482,0,151,1633,tumor_tcell_20210709.161551/
tumor_70067BBB,50.833333333333336,apoptosis,1,1483,0,151,1634,tumor_tcell_20210709.161551/
tumor_62231AABAB,50.85,apoptosis,1,1484,0,151,1635,tumor_tcell_20210709.161551/
tumor_70095AABBBAAA,50.86666666666667,apoptosis,1,1485,0,151,1636,tumor_tcell_20210709.161551/
tumor_69287AAAAB,50.86666666666667,apoptosis,1,1486,0,151,1637,tumor_tcell_20210709.161551/
tumor_62341AA,50.86666666666667,apoptosis,1,1487,0,151,1638,tumor_tcell_20210709.161551/
tumor_70009BABB,50.88333333333333,apoptosis,1,1488,0,151,1639,tumor_tcell_20210709.161551/
tumor_70180BBBBAB,50.9,Tcell_death,0,1488,1,152,1640,tumor_tcell_20210709.161551/
tumor_75183AAA,50.916666666666664,apoptosis,1,1489,0,152,1641,tumor_tcell_20210709.161551/
tumor_62229BAAB,50.95,apoptosis,1,1490,0,152,1642,tumor_tcell_20210709.161551/
tumor_62463,50.96666666666667,apoptosis,1,1491,0,152,1643,tumor_tcell_20210709.161551/
tumor_60755BA,50.96666666666667,Tcell_death,0,1491,1,153,1644,tumor_tcell_20210709.161551/
tumor_60848BAB,50.96666666666667,apoptosis,1,1492,0,153,1645,tumor_tcell_20210709.161551/
tumor_62567AB,50.96666666666667,apoptosis,1,1493,0,153,1646,tumor_tcell_20210709.161551/
tumor_62416BBBBAB,51.0,apoptosis,1,1494,0,153,1647,tumor_tcell_20210709.161551/
tumor_62100AA,51.0,apoptosis,1,1495,0,153,1648,tumor_tcell_20210709.161551/
tumor_69329ABA,51.016666666666666,apoptosis,1,1496,0,153,1649,tumor_tcell_20210709.161551/
tumor_63576ABAAB,51.016666666666666,apoptosis,1,1497,0,153,1650,tumor_tcell_20210709.161551/
tumor_74855BBAA,51.03333333333333,Tcell_death,0,1497,1,154,1651,tumor_tcell_20210709.161551/
tumor_75247ABB,51.05,Tcell_death,0,1497,1,155,1652,tumor_tcell_20210709.161551/
tumor_62181BBAAB,51.05,apoptosis,1,1498,0,155,1653,tumor_tcell_20210709.161551/
tumor_60411BBABB,51.06666666666667,apoptosis,1,1499,0,155,1654,tumor_tcell_20210709.161551/
tumor_75165ABAB,51.06666666666667,apoptosis,1,1500,0,155,1655,tumor_tcell_20210709.161551/
tumor_74449ABAABBBA,51.083333333333336,Tcell_death,0,1500,1,156,1656,tumor_tcell_20210709.161551/
tumor_70257BAAA,51.1,Tcell_death,0,1500,1,157,1657,tumor_tcell_20210709.161551/
tumor_75257ABABBAB,51.1,Tcell_death,0,1500,1,158,1658,tumor_tcell_20210709.161551/
tumor_70981BAAA,51.11666666666667,apoptosis,1,1501,0,158,1659,tumor_tcell_20210709.161551/
tumor_75155BBBB,51.13333333333333,apoptosis,1,1502,0,158,1660,tumor_tcell_20210709.161551/
tumor_75201AAB,51.13333333333333,apoptosis,1,1503,0,158,1661,tumor_tcell_20210709.161551/
tumor_62380B,51.13333333333333,apoptosis,1,1504,0,158,1662,tumor_tcell_20210709.161551/
tumor_74434BBB,51.166666666666664,Tcell_death,0,1504,1,159,1663,tumor_tcell_20210709.161551/
tumor_70120AABA,51.18333333333333,apoptosis,1,1505,0,159,1664,tumor_tcell_20210709.161551/
tumor_69241ABBA,51.18333333333333,apoptosis,1,1506,0,159,1665,tumor_tcell_20210709.161551/
tumor_60884ABBBAB,51.18333333333333,apoptosis,1,1507,0,159,1666,tumor_tcell_20210709.161551/
tumor_62013ABB,51.18333333333333,apoptosis,1,1508,0,159,1667,tumor_tcell_20210709.161551/
tumor_74378AABBBAA,51.2,apoptosis,1,1509,0,159,1668,tumor_tcell_20210709.161551/
tumor_71139B,51.2,Tcell_death,0,1509,1,160,1669,tumor_tcell_20210709.161551/
tumor_74440ABAA,51.21666666666667,Tcell_death,0,1509,1,161,1670,tumor_tcell_20210709.161551/
tumor_70858AB,51.21666666666667,apoptosis,1,1510,0,161,1671,tumor_tcell_20210709.161551/
tumor_60654BAB,51.266666666666666,apoptosis,1,1511,0,161,1672,tumor_tcell_20210709.161551/
tumor_71092BAB,51.266666666666666,apoptosis,1,1512,0,161,1673,tumor_tcell_20210709.161551/
tumor_63733AABBBBA,51.3,Tcell_death,0,1512,1,162,1674,tumor_tcell_20210709.161551/
tumor_71118BBBBB,51.3,Tcell_death,0,1512,1,163,1675,tumor_tcell_20210709.161551/
tumor_60954AAB,51.31666666666667,apoptosis,1,1513,0,163,1676,tumor_tcell_20210709.161551/
tumor_63520BAAB,51.333333333333336,apoptosis,1,1514,0,163,1677,tumor_tcell_20210709.161551/
tumor_70989BBB,51.35,apoptosis,1,1515,0,163,1678,tumor_tcell_20210709.161551/
tumor_75257ABABBB,51.36666666666667,Tcell_death,0,1515,1,164,1679,tumor_tcell_20210709.161551/
tumor_69969AABBB,51.36666666666667,apoptosis,1,1516,0,164,1680,tumor_tcell_20210709.161551/
tumor_61157BAABB,51.4,Tcell_death,0,1516,1,165,1681,tumor_tcell_20210709.161551/
tumor_62016AAAABABA,51.4,apoptosis,1,1517,0,165,1682,tumor_tcell_20210709.161551/
tumor_60872AB,51.416666666666664,apoptosis,1,1518,0,165,1683,tumor_tcell_20210709.161551/
tumor_74425AB,51.43333333333333,apoptosis,1,1519,0,165,1684,tumor_tcell_20210709.161551/
tumor_70236ABB,51.46666666666667,Tcell_death,0,1519,1,166,1685,tumor_tcell_20210709.161551/
tumor_63682BBA,51.5,apoptosis,1,1520,0,166,1686,tumor_tcell_20210709.161551/
tumor_63888,51.516666666666666,Tcell_death,0,1520,1,167,1687,tumor_tcell_20210709.161551/
tumor_60599BAA,51.53333333333333,apoptosis,1,1521,0,167,1688,tumor_tcell_20210709.161551/
tumor_67885,51.53333333333333,apoptosis,1,1522,0,167,1689,tumor_tcell_20210709.161551/
tumor_69945AB,51.53333333333333,apoptosis,1,1523,0,167,1690,tumor_tcell_20210709.161551/
tumor_75270BBBBAAB,51.53333333333333,Tcell_death,0,1523,1,168,1691,tumor_tcell_20210709.161551/
tumor_62450B,51.55,apoptosis,1,1524,0,168,1692,tumor_tcell_20210709.161551/
tumor_62059BAAB,51.56666666666667,apoptosis,1,1525,0,168,1693,tumor_tcell_20210709.161551/
tumor_70969AABB,51.583333333333336,apoptosis,1,1526,0,168,1694,tumor_tcell_20210709.161551/
tumor_60411BBABAAA,51.583333333333336,apoptosis,1,1527,0,168,1695,tumor_tcell_20210709.161551/
tumor_69418AABA,51.583333333333336,apoptosis,1,1528,0,168,1696,tumor_tcell_20210709.161551/
tumor_75257ABABBAA,51.6,Tcell_death,0,1528,1,169,1697,tumor_tcell_20210709.161551/
tumor_75213AABAABA,51.6,apoptosis,1,1529,0,169,1698,tumor_tcell_20210709.161551/
tumor_75264BB,51.61666666666667,Tcell_death,0,1529,1,170,1699,tumor_tcell_20210709.161551/
tumor_69444BB,51.65,Tcell_death,0,1529,1,171,1700,tumor_tcell_20210709.161551/
tumor_74751B,51.65,apoptosis,1,1530,0,171,1701,tumor_tcell_20210709.161551/
tumor_61990AAAA,51.65,apoptosis,1,1531,0,171,1702,tumor_tcell_20210709.161551/
tumor_61948AB,51.666666666666664,apoptosis,1,1532,0,171,1703,tumor_tcell_20210709.161551/
tumor_62352ABBBA,51.7,apoptosis,1,1533,0,171,1704,tumor_tcell_20210709.161551/
tumor_60688,51.7,apoptosis,1,1534,0,171,1705,tumor_tcell_20210709.161551/
tumor_62457ABBBABAB,51.71666666666667,apoptosis,1,1535,0,171,1706,tumor_tcell_20210709.161551/
tumor_63754BBBB,51.71666666666667,apoptosis,1,1536,0,171,1707,tumor_tcell_20210709.161551/
tumor_74501BBB,51.71666666666667,Tcell_death,0,1536,1,172,1708,tumor_tcell_20210709.161551/
tumor_69935BBBBA,51.71666666666667,apoptosis,1,1537,0,172,1709,tumor_tcell_20210709.161551/
tumor_69287AABABAB,51.75,apoptosis,1,1538,0,172,1710,tumor_tcell_20210709.161551/
tumor_69933AABA,51.75,Tcell_death,0,1538,1,173,1711,tumor_tcell_20210709.161551/
tumor_60617BABBABBAB,51.75,apoptosis,1,1539,0,173,1712,tumor_tcell_20210709.161551/
tumor_62016ABABA,51.75,apoptosis,1,1540,0,173,1713,tumor_tcell_20210709.161551/
